,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
602,"""667 College Street""","""{'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'""}""","""kExmc2lS8BhFFlh9sjvuSA""","""Restaurants, Pizza, Italian""","""Toronto""","""{'Monday': '10:30-2:0', 'Tuesday': '10:30-2:0', 'Wednesday': '10:30-2:0', 'Thursday': '10:30-2:0', 'Friday': '10:30-2:0', 'Saturday': '10:30-2:0', 'Sunday': '10:30-2:0'}""",0,43.6549406,-79.41683979999998,"""The Standard Pizza & Pasta Bar""","""M6G 1B9""",50,3.0,"""ON"""
603,"""8220 Pineville Matthews Rd""","""{'WiFi': ""'no'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'""}""","""MDJqm5KN1hFWm4R2VtNIlw""","""Diners, American (Traditional), Restaurants, Breakfast & Brunch, Waffles, American (New), Fast Food, Burgers""","""Pineville""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,35.087963,-80.858488,"""Waffle House""","""28134""",33,3.5,"""NC"""
604,"""202 S Main St""","""{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}""","""Um2H2xUT0eamjN6ivIUAiA""","""Restaurants, Desserts, Food, Caterers, Ice Cream & Frozen Yogurt, Bakeries, Event Planning & Services""","""Davidson""","""{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}""",1,35.4981372,-80.84930390000002,"""Ben & Jerry's""","""28036""",10,4.5,"""NC"""
605,"""2047 Avenue Road""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}""","""cNGVnoA2r-sozn6n9jIuvw""","""Beauty & Spas, Cosmetics & Beauty Supply, Shopping, Drugstores""","""Toronto""","""{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}""",1,43.7362665,-79.4196977,"""Shoppers Drug Mart""","""M5M 4A7""",6,4.0,"""ON"""
606,"""4910 W Vegas Dr""","""nan""","""ba5PtEQcvLm0IH6oHvahgw""","""Automotive, Car Wash""","""Las Vegas""","""nan""",1,36.1882095337,-115.20812988280001,"""Foster Day Car Wash""","""89108""",3,2.5,"""NV"""
607,"""171 E Liberty Street, Suite 124""","""{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}""","""OpwRrBS1WpoxUvfi--bHzg""","""Fitness & Instruction, Gyms, Active Life""","""Toronto""","""{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-19:0', 'Saturday': '7:0-12:0'}""",1,43.6381221,-79.4181561,"""F45 Training Liberty Village""","""M6K 3E7""",4,4.0,"""ON"""
608,"""19 Charlotte Street""","""{'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'NoiseLevel': ""u'average'""}""","""0WBMEfqXQnEOAIkV-uCW6w""","""Bars, Event Planning & Services, Arts & Entertainment, Lounges, Nightlife, Casinos, Venues & Event Spaces, Pool Halls""","""Toronto""","""{'Monday': '15:0-1:0', 'Tuesday': '15:0-1:0', 'Wednesday': '15:0-1:0', 'Thursday': '15:0-1:0', 'Friday': '15:0-2:0', 'Saturday': '18:0-2:0'}""",0,43.6465589,-79.3937993,"""The Charlotte Room""","""M5V 2H5""",10,3.5,"""ON"""
609,"""300 Borough Drive""","""nan""","""jqhLwpCmY7uVuc1vetbqmA""","""Financial Services, Banks & Credit Unions""","""Toronto""","""nan""",1,43.7767555,-79.25900809999997,"""TD Canada Trust""","""M1P 4P5""",5,2.5,"""ON"""
610,"""4280 E Indian School Rd""","""{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True'}""","""M4zq737gzO5GqIk91X0CYw""","""Soup, Sandwiches, Hot Dogs, Restaurants""","""Phoenix""","""{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-20:0'}""",0,33.4949805,-111.9898781,"""Joeys of Chicago""","""85018""",23,3.0,"""AZ"""
611,"""2831 Penn Ave""","""{'ByAppointmentOnly': 'True'}""","""CGpmN4ZDHJSOV4MXyK9FxA""","""Midwives, Health & Medical""","""Pittsburgh""","""{'Monday': '12:0-20:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}""",1,40.4574411,-79.9747863,"""The Midwife Center For Birth & Women's Health""","""15222""",13,4.5,"""PA"""
612,"""190 Rue Sainte-Catherine O""","""{'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsTableService': 'True'}""","""BkIZ8UDA23qxnp_kR1Sv8Q""","""Burgers, American (Traditional), Cafes, Breakfast & Brunch, Restaurants, Sandwiches, Comfort Food""","""Montréal""","""{'Monday': '7:0-16:0', 'Tuesday': '9:0-15:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}""",1,45.507291,-73.56567199999998,"""Eggspectation""","""H2X 2X3""",342,4.0,"""QC"""
613,"""7181 S Durango Dr""","""{'BusinessAcceptsCreditCards': 'False'}""","""zwHxfpxAliFnNhmCXL4Hdg""","""Apartments, Home Services, Real Estate, Property Management""","""Las Vegas""","""nan""",1,36.058085,-115.28114,"""Vistana Condo""","""89113""",16,2.5,"""NV"""
614,"""5383 Lonely Ln""","""{'BusinessAcceptsCreditCards': 'True'}""","""mdK1MKccG-Qzuz5qiqUZzQ""","""Automotive, Body Shops""","""Sun Prairie""","""nan""",1,43.142863,-89.19805,"""State of the Art Auto Body & Upholstery""","""53590""",3,5.0,"""WI"""
615,"""4740 Baum Blvd""","""{'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False'}""","""Lhsfy2uf8LyhMYgjbop7Sw""","""Nightlife, Adult Entertainment, Gay Bars, Dance Clubs, Bars""","""Pittsburgh""","""{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}""",1,40.4539049,-79.94884859999998,"""P Town""","""15213""",13,4.0,"""PA"""
616,"""1025 Rue Ste Catharine Ouest""","""{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '3'}""","""sEE_H7L-qjrtoHjwWiqpbQ""","""Shopping, Fashion, Sports Wear, Department Stores, Arts & Crafts, Sporting Goods, Men's Clothing, Women's Clothing, Leather Goods""","""Montreal""","""nan""",1,45.5003339,-73.5728393,"""Roots - Centreville""","""H3B 1H1""",11,3.0,"""QC"""
617,"""3309 W Lincoln St""","""nan""","""-CXi1Mzut65e9nvEuhPuHg""","""Transportation, Event Planning & Services, Hotels & Travel, Wedding Planning, Limos""","""Phoenix""","""nan""",0,33.441917600000004,-112.1309295,"""Limo Connect""","""85009""",3,2.5,"""AZ"""
618,"""116 Meyran Ave""","""{'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False'}""","""i68lkBrGgUVwOk-LSvMj_A""","""Pakistani, Indian, Restaurants, Food""","""Pittsburgh""","""{'Monday': '15:30-19:30', 'Tuesday': '15:30-19:30', 'Wednesday': '15:30-19:30', 'Thursday': '15:30-19:30', 'Friday': '15:30-19:30'}""",1,40.4407672,-79.9587973,"""Sree's Foods""","""15213""",8,3.0,"""PA"""
619,"""15 W Charleston Blvd""","""{'BusinessAcceptsCreditCards': 'False'}""","""sDhwuuRKr7Phz_XDYSleAQ""","""Tires, Automotive""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,36.1585845,-115.1543386,"""24 Hour Tire Shop""","""89102""",27,3.5,"""NV"""
620,"""951 Wigwam Pkwy""","""{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""eLrl2KwZNoJFOs6xxzRw2A""","""Kitchen & Bath, Nurseries & Gardening, Home & Garden, Shopping, Landscape Architects, Home Services""","""Henderson""","""{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-16:0'}""",1,36.0346036,-115.0248662,"""Nevada Outdoor Living""","""89014""",14,4.5,"""NV"""
621,"""8870 Rue Lajeunesse""","""{'NoiseLevel': ""u'very_loud'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'Caters': 'True'}""","""dGnjfY3KyeLg-nBQaT3Xqw""","""French, Dinner Theater, Burgers, Steakhouses, Pubs, Gluten-Free, Gastropubs, Bars, Restaurants, Brasseries, Nightlife, Breakfast & Brunch""","""Montréal""","""{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:30-22:0'}""",1,45.547262,-73.641411,"""Auberge du Dragon Rouge""","""H2M 1R6""",39,4.5,"""QC"""
622,"""19337 Highway 11""","""nan""","""MJOgsttyPKhAbdWIK6WROA""","""Home Services, Real Estate Services, Real Estate""","""East Gwillimbury""","""{'Monday': '13:0-20:0', 'Tuesday': '13:0-20:0', 'Wednesday': '13:0-20:0', 'Thursday': '13:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}""",1,44.09999420000001,-79.4911527,"""Andrin""","""L0G""",3,2.0,"""ON"""
623,"""18899 Snow Rd""","""{'BusinessAcceptsCreditCards': 'True'}""","""83mGJa2PVXVo5yN612XbIQ""","""Travel Services, Airport Shuttles, Parking, Transportation, Hotels & Travel, Automotive""","""Brook Park""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,41.403204104299995,-81.8293507205,"""Airport Fast Park""","""44142""",19,4.0,"""OH"""
624,"""625 E Baseline Rd, Ste 101""","""{'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True'}""","""X9-0PVmP5ouhYzKPn4qm7Q""","""Home Services, Keys & Locksmiths, Home & Garden, Shopping, Hardware Stores""","""Gilbert""","""{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}""",1,33.378278200000004,-111.8180124,"""Arizona Hardware""","""85233""",4,3.0,"""AZ"""
625,"""6544 Somerled Avenue""","""{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""f8CST3ex8RlZoZNwBQzMRA""","""Greek, Restaurants, Mediterranean""","""Montréal""","""nan""",0,45.4673896,-73.6386165,"""Restaurant Agora Souvlaki""","""H4V 1S8""",3,2.0,"""QC"""
626,"""6061 E Cave Creek Rd""","""{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}""","""mv1rDokIS-py-V_LHMrhVg""","""Health & Medical, Massage Therapy""","""Cave Creek""","""{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-14:0'}""",1,33.8320885,-111.9491285,"""Therapeutic Solutions""","""85331""",4,4.0,"""AZ"""
627,"""10659 Grand Ave, Ste 2""","""{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': 'None', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'DriveThru': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'BusinessParking': 'None'}""","""ol2r325YnfuHcq7yeO3vdg""","""Sandwiches, Fast Food, Restaurants""","""Sun City""","""nan""",1,33.60136,-112.28753799999998,"""Subway""","""85351""",13,2.0,"""AZ"""
628,"""9350 Yonge Street""","""{'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}""","""MPPlVchUxAKCS-Dy-tMGAg""","""Salad, Bagels, Breakfast & Brunch, Sandwiches, Food, Bakeries, Soup, Restaurants""","""Richmond Hill""","""{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:30-22:0', 'Sunday': '7:0-21:0'}""",1,43.856857849499995,-79.4344568253,"""Panera Bread""","""L4C 5G2""",53,3.0,"""ON"""
629,"""1 Yonge Street, Suite 1801""","""nan""","""7EmkCmCizkiHs8GrxLzakw""","""Home Cleaning, Home Services""","""Toronto""","""nan""",1,43.6429251,-79.37418620000003,"""Mopify""","""M5E 1W7""",3,2.5,"""ON"""
630,"""940 College Street""","""{'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True'}""","""iag4htR8F7FmE9zpz7_GMw""","""Salad, Italian, Restaurants, Pizza""","""Toronto""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}""",1,43.6536812,-79.42659040000002,"""Levetto""","""M6H 1A5""",60,4.0,"""ON"""
631,"""nan""","""nan""","""fvi8vg1a6CoC3YWqn10OYg""","""Pet Sitting, Pets, Pet Adoption, Animal Shelters, Pet Services""","""Calgary""","""nan""",1,51.00178270000001,-114.12656509999998,"""Fur Ever Homes Rescue""","""T3E 7R3""",11,3.5,"""AB"""
632,"""1993 Salem Rd N""","""{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'""}""","""qxFVwTstR5BuFa4kY50akQ""","""Comfort Food, Restaurants, American (Traditional)""","""Ajax""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}""",1,43.8980699691,-79.02901363149999,"""Swiss Chalet Rotisserie & Grill""","""L1T 0J9""",8,3.5,"""ON"""
633,"""1128 Queen Street E""","""{'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}""","""-jdNqqzF1Dbve04oEd4jww""","""Restaurants, Breakfast & Brunch, Diners""","""Toronto""","""{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}""",1,43.6623207,-79.3351048,"""OK OK Diner""","""M4M 1K8""",62,3.0,"""ON"""
